text,sentiment_label
#鹏城怒汉肆不可挡#4AM和平精英分部超话有队友出差啦，剩下的小猪们怎么度过这个时光的呢？好吃好喝好练！是一个平常的练习日啦~L4AM战队的微博视频,正面
华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神（来自@QQ音乐飙升榜）,正面
周日的神今天该上班了吧LGD和平精英大家庭超话和平精英职业联赛超话,正面
#王嘉尔和平精英品牌代言人#彩排到凌晨四点怎么不说呢期待今晚和平精英的舞台和新歌@王嘉尔,正面
#王嘉尔#不是不是，你可以夸，但是你别捧一踩一呀，胡编乱造…我们彩排到凌晨4点不是在工作？期待今晚和平精英赛事压轴舞台吧！舞台上见我们还去吃个早餐晚上见,负面
和平精英超话谁会做衣柜图呀,正面
华晨宇超话早安@华晨宇yu宝贝！早安爱他的火星人！#华晨宇和平精英品牌代言人##2023华晨宇火星演唱会##华晨宇希忘实体专辑七连冠#,正面
和平精英超话来个便宜陪玩，会叭叭就行,正面
和平精英超话抽个🥤庆祝我明天休息回归和平，注意辣，明天给你们送kd啦O抽奖详情,正面
【赛场返图·0819】“先相信，突破自己，绝境—逆风翻盘！”#PEL夏季总决赛##JDE86上山了##挽风独狼吃鸡#JDG和平精英超话,正面
和平精英陪玩俱乐部超话招裴有意➕主页联系方式,正面
#王嘉尔凌晨四点还在蹦迪#王嘉尔精力是真的好，四点还在蹦迪。。,正面
#华晨宇PEL新歌绝境战神##华晨宇和平精英品牌代言人#哈哈哈，这一万四千多人是都在恶补《绝境战神》是怕今天现场跟不上@华晨宇yu，就只会wow吗？K绝境战神华晨宇超话#我与华晨宇的十年记忆##一起来看演唱会#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
和平精英超话家人们救急，一个月电费多少啊算正常，我前天回老家，家里就一个冰箱插着，其他全没开电，一天两夜跑了8度，正常吗,负面
和平精英：挑战狂热派对，达成新纪录“20连击”，还超出3个！L小翔玩游戏本人的优酷视频,正面
王小歪超话铛铛铛铛今天起来看了一下倒数日点了一下遇见小歪已经52个月1天了这个小日期我非常喜欢好有意义突如其累的惊喜比期待的好像更开心@和平精英王小歪,正面
"(๑❛ᴗ❛๑)(❛ᴗ❛ั⁎）🌷这还真是99%足金的颜色,晃眼的很🌼🌷以为是唱新歌预备的新造型🌼🌷被火🔥科普了才知道是库存🌷跳跃小华今天又捣鼓了什么炸裂造型掀翻场馆?好期待😍#2023华晨宇火星演唱会##华晨宇和平精英品牌代言人#@华晨宇yu",正面
和平精英陪玩俱乐部超话男团招人，卡成年，卡，招一个外宣或者会运营的管理，也卡成年,负面
和平精英共号超话💦,正面
和平精英超话转区除了点券清零其他的都没影响对吗？,正面
编号😋8656价格7500🉑️包赔和平精英弃游卖号超话苹果V区🉑改11.3w热力紫螳螂木乃伊冰雪101高印记光子十周年洛天依金玛莎金兰博红蹦蹦20粉10特效6车2飞机,负面
苹果q区和平精英交易超话洛天依婚纱彩虹糖甜心ak21粉11特效3播报升级玛莎,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇pel新歌绝境战神#华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神@QQ音乐#华晨宇和平精英品牌代言人#,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・阿福加油助威！他是我心目中的最佳选手！快来和我一起为LGD・阿福打call吧！O2023PEL夏季赛选手榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023pel夏决#⚡️#fightandwin#大家有没有在贵安水世界、重庆解放碑看到我们呢最后一天，崽崽们加油加油NOVA和平精英超话,正面
#2023pel夏决#🥛#SHOWTIME当燃不让#【“鲜奶”一刻~最后一战！】总决赛预测正式启动，预测一下哪位秀儿将是今天第一个拿到MVP的人吧总决赛最后一天就要战个痛快！ShowTime和平精英超话,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
【2023PEL夏季赛总决赛】超级空投秀#2023PEL夏决冠军之夜##2023PEL夏决#2023PEL夏季赛总决赛Day4开赛在即，超级空投秀惊喜不断！和平精英品牌代言人@王嘉尔，以及@布瑞吉_bridge、@PSY_P超级空投秀即将火热来袭，各位特种兵请敬请期待～今日15:30，2023PEL夏季赛总决赛冠军之夜强势来袭，WHATEVERITTAKES，拿下这一冠，我们不见不散！,正面
#今天你抢到追光了吗##2023PEL夏决#好朋友小畅和JD夫妇提醒您~20号（今天晚上）21点，PAI追光队服限量返场啦！帅气的蓝色追光队服你不入手一件吗？TEAMPAI电子竞技俱乐部超话L重庆TEAMPAI电子竞技俱乐部的微博视频,正面
华晨宇超话喊出了我这辈子从未开拓到的分贝和音高#华晨宇pel新歌绝境战神##华晨宇pel夏决空投秀#L花火花菜yu的微博视频,正面
#华晨宇新歌首秀彩排##华晨宇pel新歌绝境战神#我只能说！看到海鸥哥哥跳舞的我泪流满面呜呜呜呜！值了值了！（但是读卡器坏了让我死！导不出来我很着急L屁屁虫yu的微博视频,负面
WBG英雄联盟超话pelwb队也给我看的发昏,正面
#华晨宇PEL新歌首秀#你永远可以华晨宇！这次在PEL为我们带来的2023电竞年度主题曲《绝境战神》也太好听了，新歌首秀舞台谁都不要错过！#华晨宇绝境战神舞台#,负面
#华晨宇PEL夏决空投秀#啊啊啊啊啊啊挖槽华晨宇华晨宇,正面
#2023PEL夏季赛##2023PEL#我已为LGD・诚c加油助威！他是我心目中的最佳选手！快来和我一起为LGD・诚c打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
突然有种梦回呆橘的感觉#华晨宇pel新歌绝境战神#,负面
pel好大的福气，竟然能请动让摇滚歌王跳舞？！我华神好伟大的脸！！！没看到的有难了！！救大命！,负面
#华晨宇PEL舞台打碟#我疯了啊啊啊啊啊啊啊,中性
#华晨宇PEL舞台打碟#pel你好大的福气，我为什么不在现场呜呜呜呜呜呜呜,负面
#超级特攻进圈冲锋#⚡️#2023pel夏决#⭐️2023PEL夏季赛总决赛⭐️DAY4Round4海岛🌟当前积分：104🌟当前排名：12#黄色闪电逐梦凌云#VS电竞俱乐部超话,负面
#华晨宇PEL舞台打碟##华晨宇PEL夏决空投秀#新鲜小鱼也太帅了吧！打碟太帅了！新歌好好听！,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇PEL舞台打碟#pel你好大的福气,负面
pel你怎么说服他跳舞的我请问我请问我请问我请问呢还打碟了这票值了,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#华晨宇好帅啊啊啊啊PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#帅死了啊啊啊啊PEL和平精英职业联赛的微博直播,正面
卧槽原来PEL舞美真的是华晨宇跳舞,负面
#2023PEL夏决#华晨宇华晨宇PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#啊啊啊啊啊啊啊啊啊啊啊啊啊宝宝太帅了PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#宝贝宝贝宝贝宝贝PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023pel夏决##NV加油#NV最后一天打出气势来！！！,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#华晨宇和平精英品牌代言人#ID到！人到！2023.08.20和平精英PEL夏决#烨烨的小小日记本#,正面
#2023PEL夏决#华晨宇什么时候出来PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023PEL夏决#华晨宇啥时候出来PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#花花啥时候出来PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#花啥时候出来PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・诚c加油助威！他是我心目中的最佳选手！快来和我一起为LGD・诚c打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#王嘉尔PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为AG・司马光加油助威！他是我心目中的最佳选手！快来和我一起为AG・司马光打call吧！O2023PEL夏季赛选手榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#WBG夏季赛季军#WBG实现了和大哥们的承诺，去世界赛更大的舞台相见！,正面
和平精英超话为什么点进去没有哇,中性
和平精英弃游卖号超话蹲个小漂亮号，预算不高，不要大号，优先带q出的，情火箭少女，特斯拉车皮，冰霜白皇，蝶舞迷情,正面
王嘉尔超话有没有人今天去接嘉尔和平精英下班呀？找个搭子，一个人没动力去,正面
华晨宇超话#华晨宇和平精英品牌代言人#谁知道电池盒怎么藏啊？放包里有事吗？急急急,负面
和平精英超话st的标还是jteam的有点子纠结,正面
起猛了看见银碳出现在和平精英皮肤里了,正面
和平精英交易超话aq收一组960,正面
和平精英弃游卖号超话大家快看，一个连白情盼之都不知道的哈哈哈哈哈，乐死我了，抽5r,正面
微博俱乐部WBG和平精英战队超话今天加油，拿出季后赛和第一天的状态来，你们可以的,正面
和平精英超话果v960碎片210一组速度还有五组,正面
和平精英弃游卖号超话aq永租千寻续保400，没人看看么？,正面
和平精英弃游卖号超话就想要个火箭➕雪国这么吗,正面
华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神@QQ音乐,正面
和平精英超话玩个破家园，结构搞个上限，连他喵的家具都有上限，额呵呵……你别出家具了嗷……不然把家园这个功能回收了算了@和平精英,正面
和平精英弃游卖号超话aq小漂亮老婆们看看,正面
和平精英共号超话不能评论的都有问题，姐妹们小心！n,中性
王嘉尔超话熬夜彩排不睡觉结束后和老板social然后yxh写通稿阴阳，常规一键三连就问@王嘉尔你服不服？嘉尔：这不就是娱乐么❤️#王嘉尔和平精英品牌代言人#❤️,正面
《惊险一刻》#电竞大V团##和平精英#L游戏萌妹兔子的微博视频,正面
微博俱乐部WBG和平精英战队超话泰山崩于前而面不改色，猛虎趋于后而心不惊。@WBG-Suk@北京WBG丶MingSkr@WBG倒zz@北京WBG丶野猫,正面
“现在啊，未来啊，属于你的啊”今天到现场的宝宝们都会唱新歌了吗@华晨宇yu多多见面#华晨宇花落时相遇#hcy#华晨宇和平精英品牌代言人#,正面
和平精英超话拖了很久，终于下定决心把她v信和游戏好友删了，我可不想听你吐槽男搭子的事情，听你说了之后，为你说话结果转头两人又和好,正面
和平精英弃游卖号超话,正面
和平精英超话问问大家，有两个置换币子要不要把一代玛莎换成龙骨虽然轿车只有粉玛皮但是不喜欢声浪不常开，但是龙骨真的很心动,负面
和平精英超话招陪陪,正面
王一博超话/#王一博#存图cr：狮子座·王一博2011152011152020和平精英国际冠军杯明星表演赛(上海),正面
#王嘉尔和平精英品牌代言人#昨天和平精英总决赛舞台排练到半夜四点，好期待今晚的舞台，还有新歌@王嘉尔,正面
LGD和平精英大家庭超话圈来圈来，最后一天放手一搏，不留遗憾,正面
和平精英超话有人收军需币吗？只有60个,负面
#2023pel夏决#⚡#超级特攻进圈冲锋#【今日特攻名单】✨特攻人员:挚爱@VS挚爱iiiiiii神森森@VS_神森森Z9@VSZ9Tian@Tianskrrrrr不留遗憾#黄色闪电逐梦凌云#VS电竞俱乐部超话,正面
华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神@QQ音乐,正面
上海早餐#华晨宇和平精英品牌代言人#,中性
我昨晚梦到你们夺冠了@杭州LGD和平精英不知道该说什么今天最后一天了无论能不能请神请到周日的LGD我还是希望你们放开打好好打不要留遗憾cmfl四人永远最棒,正面
【赛事预告】夏季赛总决赛Day4#2023PEL夏决##流星破阻竞燃夏蜀#观赛时间：8月20日15:30比赛赛制：Round6TPP（沙漠*2雨林*1海岛*3）参赛队员：枪神@成都AG枪神呢、15zy@成都AG15zy、princess@成都AGprincess、Lolita@Lali-TattaAG和平精英超话,正面
和平精英超话下暴雨给我吵醒了看来今天是出不去了,正面
和平精英超话好累我才六星给我匹29星的队友,正面
和平精英超话q有人打晋级赛吗3-6星的都可以,正面
LGD和平精英大家庭超话你们是一个提姆！加油！配合一下！该猛的时候猛一点,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话在现场（伪）感谢@西椿yu带id~#华晨宇pel舞台打碟#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
华晨宇超话爹帝好帅！！！@华晨宇yu#华晨宇pel夏决空投秀#,负面
【2023PEL夏季总决赛】Week3Day4第四局海岛图#nv满编吃鸡##2023pel夏季赛#恭喜@天i以5淘汰伤害534，3击倒获得本局MVP,负面
#2023pel夏决#感受到了花花的威力#华晨宇##2023pel夏决冠军之夜#L体育产业评论的微博视频,正面
#华晨宇居然跳舞了#讲真，我也被惊艳到了，真的是看的好开心，就是好可惜没有在现场，如果在就好了，太帅了也#华晨宇pel舞台打碟#,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#终于反应过来了PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#卧槽啊啊啊啊啊PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#我来啦PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#啊啊啊啊啊宝宝一生一世PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#我好大的福气，混到了歌王跳舞PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#华晨宇华晨宇PEL和平精英职业联赛的微博直播,正面
#2023PEL夏决#华晨宇PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
线上看到了！真好玩！#华晨宇pel新歌绝境战神#,正面
#2023PEL夏决#花傲天花傲天PEL和平精英职业联赛的微博直播,中性
#2023PEL夏季赛##2023PEL#我已为杭州LGD加油助威！他是我心目中的最佳战队！快来和我一起为杭州LGD打call吧！O2023PEL夏季赛战队榜,正面
#2023PEL夏决#花傲天PEL和平精英职业联赛的微博直播,正面
#2023PEL夏季赛##2023PEL#我已为LGD・花傲天加油助威！他是我心目中的最佳选手！快来和我一起为LGD・花傲天打call吧！O2023PEL夏季赛选手榜,负面
#2023PEL夏决#先不要刷花傲天了PEL和平精英职业联赛的微博直播,负面
和平精英超话Q超体，段位冠一，kd3，技术不咋样，有没有一起苟的呀，很苟很苟的那种，不要很厉害的发不出配合心理压力很大👉👈可以一起聊聊天开开心心苟分#和平精英搭子##和平精英#,负面
和平精英超话ste今晚能进前五吗,正面
#华晨宇希忘号地铁全包车#hcy#华晨宇和平精英品牌代言人#今天就能看到代言人@华晨宇yu和花傲天这对双胞胎同框啦期待今晚的新歌首唱华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神,正面
太空玫瑰浪漫花束多人同时跳舞无限使用！无人驾驶！太空漫步可以去空气墙外跟大熊猫亲密接触！#和平精英空投节##浪游一夏##和平精英#和平精英超话L蓝枫学长yyds的微博视频,正面
和平精英超话差点七连鸡拿下绝世,正面
和平精英交易超话值多少呢，安q出，有二次，一手号,正面
和平精英超话谁超，v,正面
和平精英超话1,正面
下一个游戏和平精英,正面
和平精英少羽超话晚安@快手少羽吖,正面
和平精英职业联赛超话LGD要重现那几周周冠的一幕吗，最后一天疯狂追分，直接干到总冠军？要不下半场把花傲天换上打一打，给TT和TEC一点机会吧,正面
LGD和平精英大家庭超话就算结果不好，喜欢的还是这些人，这个不能改变,正面
LGD和平精英大家庭超话不去管争冠，打出水平就行,正面
LGD和平精英大家庭超话打出水平吧,正面
苹果V和平精英交易超话红螳螂雪国木乃伊巧克力猪脸赤蝎寒蝎新101金鞋子金玛莎路特斯幻星粉玛莎14特效枪30粉装10载具,正面
LGD和平精英大家庭超话搏一搏，单车变摩托,正面
别再说红米配天玑不行！K60至尊【和平精英】续航没毛病！#红米k60至尊版#L龙二哥测手机续航的微博视频,正面
和平精英超话单排或者剩自己一个，和其他队单一起坐车没打算非法组队嘛…,中性
如何变得像高手，只需做到这五点#电竞大V团##和平精英#L游戏书也酱的微博视频,中性
和平精英：都被火烧成这样了，还能坚持住不动脚步，小伙子真能忍L智玩酱的微博视频,正面
和平精英陪玩俱乐部超话q区的王牌五星4755打到六星有人接吗，需要一点半前搞定,中性
和平精英超话,正面
#华晨宇和平精英品牌代言人#小花今天打表演赛就不用紧张得心率173了！,正面
和平精英超话#和平精英浪漫七夕#七夕快乐！,正面
华晨宇/和平精英《绝境战神》（《和平精英》2023电竞年度主题曲）K绝境战神@QQ音乐,正面
和平精英超话#和平精英#用金巴顿车钓鱼！被老6堵在厕所，救命啊！L可爱的Anna姐的微博视频,正面
牛魔玩意，我连给我发工资的人我都不舔，影响力我也不做不需要流量，我用的着舔什么选手吗？纯晦气，我要是说话你不爱听直接出来八角笼，不用在那叽叽歪歪的。和平精英职业联赛超话L屈涛Quert的微博视频,正面
和平精英超话好好好不会是我找的代充吧，光子不想挣钱了吗？,正面
和平精英超话绿洲要怎么样可以跟熊猫拍照啊啊啊啊啊,正面
LGD和平精英大家庭超话加油吧！最后一天了，放开打。相信你们！,正面
#和平精英#夏季赛总决赛LGD最后一天爆发爆发🙏🙏🙏,中性
和平精英超话晒晒我和我的小搭子,正面
华晨宇超话问问火姐，除了和平精英跟李宁，还有别的代言不,正面
和平精英超话真的一到这个点就好无聊啊睡又睡不着,负面
和平精英超话还好我没有男朋友不然要委屈他陪我吃这些了,正面
和平精英陪玩俱乐部超话娱乐陪，15r/h，现打,正面
和平精英超话就这样的，这游戏不够你俩骚的了L过来让我rua一下的微博视频,正面
和平精英超话这套军需值得抽吗，想抽又想留着等军需返场,正面
