text,sentiment_label
【李涛】mrc能赢是因为xc不是大学生没法被小队长拿捏，wam很自爱所以不需要宠爱，中队长很老对小队长血脉压制，几个人全是直男不会被大布丁恨,正面
Mrc战队超话想知道咱们的冠军头像和涂鸦什么时候上架哇,负面
我就这样,中性
第五人格赛事超话O电竞选手评分我对#GG_ppxia#的评分：#FPX.ZQ对战成都GG#滚,负面
东玄超话老年椰确信,正面
第五人格梦之女巫超话太久没打女巫，打了两把匹配，给我看乐了,正面
Mrc战队超话奇迹般的胜利，全是大家一点一点争出来的昨天在某个Mordenart博物馆看到的，真的好像mrc队标，这就是预兆哇,正面
约稿超话画手约稿超话特推画师素ivl选手祈颜的q版半身！欢迎问价,正面
【赛场返图】2024IVL秋季赛总决赛Day3#Gr对战FPX.ZQ##2024IVL秋季赛总决赛##2024IVL秋季赛#@Gr电子竞技俱乐部vs@FPX_ZQ第五人格分部第五人格赛事超话,正面
今天又熬夜看比赛，感叹第五人格圈子小也挺不错，选手主持解说关系才能这么好。三岁rua东玄肚肚看的心软软。487小队长领奖时眼睛闪闪好漂亮。捏捏抱宠爱说一定要夺冠，是最好的果果组。美丽潇潇被mrc集体夸夸太可爱了。看小程蹦蹦跳跳观众席招手看得很开心，希望可以淋金雨（）果然，我喜欢尚未塌房的每一位ivl选手。,正面
在微博搞竞以后变成队杂了，但是我最在意的只有cwy我在21年夏看的ivl，什么情况懂得都懂，虽然一开始也不是因为他关注MRC，也不记得粉上他的心路历程，但当我反应过来后他已经变成了我全ivl最喜欢的人即使当初我对竞男有纯白无瑕的滤镜，可你真是一个真诚又有力量的人为了你了解梦之女巫，为了你爱上整个队并且不断地支持你们，直到现在你已经能站在总决赛的舞台上。这一路以来真的太不容易，不知道为了你流下过多少次泪水，夏季赛别人都因为一场蜘蛛嘲讽你、打压你，当时的我在炎热的晚上七点蹲在马路牙子上又气又在抹眼泪；季后赛你打那时的积人就是用的蜘蛛翻盘四杀，但是好像没有多少人记得。可是你的努力和付出都被我们看在眼里，正是因为你的不放弃才能和队友一起跨向2025年。爱真是一种能令人包容的力量，因为喜欢你、支持你，你爱你的队伍，所以我也会连你们都一起在乎。从来不后悔喜欢你，就在今天拿下冠军吧！！,正面
#MRC冠军#我第一次看ivl的比赛的时候，就被mrc吸引了。不管是icu还是搞科研，mrc好像队如其名，奇迹。总是有意想不到的事情发生。这个赛季好像也是。五年了，一路走来好像总是会充满遗憾，但是今天不一样！金色的光芒终于撒在金色的奇迹上！每一个人都发挥得超级好！小程思路清晰，抓机会不含糊，直接突破！人队配合默契，执行力强，个人牵制能力超厉害！哼哼教练bp拿捏！真的很棒！希望mrc深渊加油！即使有很多意外，但最终都会变成奇迹！,正面
Mrc战队超话比赛结束的那一刻我都没有缓过来跟小程说的一样像在做梦一样是啊我们用了整整五年走到了现在，一次次的失望无缘到现在惊喜夺冠，一句话我们做到了！今天快打完的时候我就在想如果你们夺冠了会是什么样子的整整五年，小程小迪花辞等不及了，幸好幸好你们挺住了，夺冠了以后我们不用被他们说我们没有冠军了，因为我们是2024ivl秋季赛总决赛总冠军！这一次的金雨为MRC而流！大夸特夸这一次的余情，因为是个新人吧，担心在总决赛的舞台上担心他不是发挥的特别好么可是他自己用实力证明了自己！还有这次状态特别好的小程，时尚芭莎越来越好了希望以后可以拿更多的冠军，我们一起走下去！是你们的努力走到了现在事已至此我们深渊见！！新年快乐MRC！,正面
Mrc战队超话2018年因为小迪点开了第一场比赛，也因为小迪契卡而将四年追ivl之路尽献于此，终于于今日看到了属于我的烟花,正面
#MRC冠军#相信奇迹的人，本身就和奇迹一样了不起。MRC俱乐部跑路，队员疯狂接单，水都差点喝不上，走路去赛场，饭钱自己垫付，队员比赛到一半塌房禁赛，主教练临时上场，你以为我们MRC这个赛季过的很好吗。生命给了我多少积雪，我就能遇到多少春天。MRC就是奇迹，为了这个冠军我们等了五年，小迪为了这个冠军打了五年的比赛，和小程一起在MRC待了五年一直没离开。恭喜MRC在2024ivl秋季赛总决赛夺冠！我们就是奇迹！,正面
"Mrc战队超话#Wolves对战MRC#的比赛正在进行中,一起参与#2024IVL秋季赛#话题讨论吧!每一个人等这个冠军都太久了小迪契卡我终于没有遗憾了",正面
好久没看IVL的比赛了，再次看到这种场面还是会被感动到落泪，不停追逐梦想并且成功真是太棒了,正面
我和我闺蜜2020就开始喜欢mrc，然后我俩最近两年都淡游，ivl不怎么看了然后现在我俩一起看了比赛我俩：….好怪哦..mrc，夺冠我：好奇怪，mrc夺冠了，我感觉我需要理解一下这句话闺蜜：好奇怪啊，mrc夺冠了,正面
【新年第一天回归电竞圈（bushi）】?你要是知道程迪在役四年，每次看着要起飞了总会棋差一招，从未进过决赛，始终被称为“大满季”“无冕之王”。加上教练对内有三位26、7岁的老头——?你要是知道我主队这赛季老板跑路，被前东家现东家网易三方踢皮球+克扣奖金，险些流落街头，连买水/打车的钱都没有，步行去场馆打比赛还要顺瓶装水回来。一路连胜但主力队员被爆瓜，网易不分青红皂白直接禁赛，没有替补，“主教练正在热身”照进现实——?“欲买桂花同载酒，终不似，少年游。”“究竟怎样的结局才配得上这一路的颠沛流离。”【我们就是奇迹！】【恭喜MRC获得2024年IVL秋季赛冠军??】,正面
我将拥护哼哼成为ivl至臻教练，教练上场打比赛，教练来mrc拿下第一个冠军，没错我就是在拉踩杨sir，xc之前的遭遇，终于逃出苦难向春天,正面
第五人格赛事超话O电竞选手评分我对#Wolves_Jelly#的评分：,负面
狼队第五人格超话深渊加油，好好调整心态，深渊打回来,正面
第五人格调酒师超话谁有黛米宝宝的原皮立绘呀，求,中性
狼队第五人格超话问一下大家domo老哥是指哪个主播呀id是什么，看到好多狼粉评论说他是娘家人一直安慰粉丝，但是在粉色小电视搜domo没搜到,负面
??#第五人格#晚间提问！你知道这个是谁的眼睛嘛？这是谁的眼睛呢？,中性
来《第五人格》参与庄园探秘，分享你的记忆之旅！O《第五人格》你的庄园专属情报,正面
@怼怼模拟器为@冷色词从第五人格选两个人做他的爸爸妈妈，必须是摄影师和入殓师。,正面
第五人格交易超话蹲蹲深渊匹配30场战队场的代肝,正面
第五人格枯草草超话试着放一张手账页，是植物调查员??,正面
吃着想吃的喝着想喝的在家里暖暖和和看ivl幸福的没边了明天还不用上学更爽了,正面
狼队第五人格超话总决赛我们想看强强对决……你们肉眼可见的菜粉丝接受不了。但我们会自己调理好。记得出来道个歉吧，就算再恨深渊开打我们还在后面喊以狼之名许我荣光。。对了。给宠爱道歉,正面
#成都Wolves对战MRC#第五人格超话总决赛在狼队屠夫先拿到五分的情况下人队连输443，最后487一溜＋二溜180s还是被对面找到破绽打平。最后一场狼队屠夫不仅要赢还要拿四抓才能有机会，宠爱直接紧张到手抖。所有ban位全方位克制他，迫不得已拿出渔女也只能打成平局。,负面
狼队第五人格超话没什么好说的，打得真恶心，根本看不出来是总决赛，00020012也是没谁了，每次都屠夫抗压，喜欢你们cdld算我倒霉…深渊加油吧,负面
金雨飘啊飘……谢谢你，喜欢第五人格。#2024IVL秋季赛总决赛##MRC冠军#,正面
第五人格赛事超话2024IVL秋季赛-总决赛Wolves对战MRCBO4下半场选图：军工厂比分：2:2Wolves阵容：渔女MRC阵容：哭丑/火灾调查员/小说家/昆虫#Wolves对战MRC#,正面
第五人格赛事超话默默奉献又无私永远不放弃的小迪，成长起来挑大梁的奈奈花辞，从哪里跌倒就从哪里爬起来勇敢的小程，开朗帅气的安乐乐，还有余情框框的新鲜血液，还有劳笑常规赛的付出...一路走来太多的不容易顶着压力走到季后赛，不敢回头想你们如何调整完成了一个又一个连胜冲上榜一又冲进胜者组！不敢想在新人加入的情况下是怎么磨合的。MRC很顽强很坚韧！也感哼哼的再次加入给了他们无限的可能！这就是电竞精神！！这就是MRC！！！@MRC电子竞技俱乐部@哼哼真是无语@MRC战队_小迪契卡@晚安奈奈ovo@花辞鸢树@小程吖限定至臻版@安乐@晚安笑笑TvT@余情框框#mrc##mrc##MRC##第五人格职业联赛ivl##2024ivl秋季赛总决赛#,正面
狼队第五人格超话深渊八请加油好吗，面对民间队也不要掉以轻心，狼七这个配置很好千万不要换人，你们人队缺的是配合，然后多多加练好吗，iv打不好就多练总之不要在打成总决赛的这个样子好吗，太难受了虽然从夏季赛到现在亚军已经很好了但是这更本不是你们真正的实力啊！粉丝希望看见的是势均力敌而不是单方面虐菜，你们明明能更好！宠爱你真的非常非常非常棒啊！！！狼队有你简直是莫大的幸运！！！宠爱千万不要自责！你已经做到了最好！！！最后狼七深渊请加油！拜托了！！！,正面
MRC夺冠了！！！??????#MRC获胜##第五人格##2024ivl秋季赛总决赛#,中性
#MRC冠军#心里已经哭了一百遍喽妈呀这小程吖怎么这么棒恭喜xc终于有属于自己的冠军和fmvp了！mrc真的值得啊啊啊十二月的奇迹吹到了新年！Mrc战队超话,正面
gr输狼也是好的mrc太超模了如果进决赛我都不敢想会被骂成什么样不是我不相信椒但是现实就是现实狼都被xc摁在地上打。还好没有进决赛不然我都不敢想对面夺冠了我会多崩溃。。。,负面
Wolves小果冻超话O电竞选手评分我对#Wolves_Jelly#的评分：#Wolves对战MRC#,负面
mrc竟然夺冠了，我觉得去年新年的时候我好像就在看mrc打比赛，然后就卖号跑路跑得干干净净,负面
Mrc战队超话蹦蹦跳跳的小程吖（手抖致歉Lcccc雨林的微博视频,负面
MRC小程超话放一个新鲜的臭屁小程fmvp咋这么可爱嘞L我真的是薏米的微博视频,负面
其实@MRC电子竞技俱乐部是测弟俱乐部哈,正面
Mrc战队超话我就说哪里怪怪的，这个金雨的量完全不够，我记得应该是那种大雪一样哗啦啦的啊，感觉他们还没享受呢就淋完了，量不够，建议深渊量大一点，到时候淋到爽。,正面
#旅行青蛙中国之旅#麻麻快开门，我回来喇,负面
第五人格赛事超话O电竞选手评分我对#Wolves_487#的评分：Wolves487超话,负面
我这几天看ivl，看好dou5dou5就输了，看好成都gg成都gg也输了，看好grgr也输了，现在看好狼队狼队也输了，我真的不行了，我命怎么这么苦啊,负面
这里唤甜/阿辞刻板印象：ENTP-A水瓶座lof：唤甜b站：唤甜??：甜少??：唤甜ovo○受抚慰三次CS：主队绿龙Donk中心主义和flameZAleksib简单来说是蜜蜂团魂姐火孝女所有cb都能捡一口cp能吃得下棕榈火李尼孩cb/cp其他算了吧我有隐属好吗好的高浓度孩驴我们无缘NG：绿龙团魂相关阿宾有染IVL：主队椒但是主粉已退役目前只看比赛不再砸钱（当然这个号只发以上下面可以不看了）二次idv：守墓人单推友情向梦女只拒梦女cp：琴守杰佣重返未来1999:J6葛天狼群??cp不吃任何女神异闻录：P3好感理P4花村阳介P5明智吾郎cp：p3主花崩铁：所有时间线丹恒星期日砂金卢卡cp：刃恒理砂ES：天祥院英智明星昴流何美露cp：涉英巽露同好来冲私信扩列求求你们啦,正面
你们ivl人队到底要怎样才不会压力屠夫。还我势均力敌的比赛啊啊啊啊，能不能别总让屠夫背水一战了啊求生是一个整体，失误队友可以帮忙弥补，但是监管真是一个人在场上决策，一点失误就可能影响局势。唉大家都加油吧！,正面
【#2024IVL秋季赛总决赛#赛报】BO4上半场地图选择：军工厂对方监管者BAN：先知/前锋/空军/昆虫学者全局BAN：园丁/火灾调查员/野人/佣兵/调酒师/祭司/哭泣小丑/大副/杂技演员我方求生者BAN：时空之影/梦之女巫/歌剧演员我方求生者选择：守墓人/舞女/勘探员/冒险家对方监管者选择：使徒安本局比分：2:2#成都狼队ivl秋季赛总决赛加油##wolves对战mrc#狼队第五人格超话,正面
487这个勘探员真的已经把自己燃尽了……#2024IVL秋季赛总决赛##Wolves对战MRC#,正面
头像≠属性以后此号大概率很多IVL，没有比赛大概率是不上来的大家双取随意元英需要打钱的我没看到可以直接私信我提醒我，大家2025年永远快乐永远幸福,正面
【cdld】六点了，狼人该醒了#狼人醒醒##2024IVL秋季赛总决赛##2024IVL秋季赛#,正面
2024IVL秋季赛-总决赛成都WolvesvsMRC赛果公示??第二局比分1:8#2024IVL秋季赛总决赛##Wolves对战MRC##狼人醒醒#,正面
"#MRC对战Wolves#的比赛正在进行中,一起参与#2024IVL秋季赛#话题讨论吧!mrc请淋金雨",正面
第五人格赛事超话O电竞选手评分我对#MRC_XC#的评分：#Wolves对战MRC#,负面
第五人格赛事超话O电竞选手评分我对#Wolves_487#的评分：#Wolves对战MRC#深渊加油,正面
来《第五人格》参与庄园探秘，分享你的记忆之旅！O网页链接,正面
第五人格交易超话首充会重置吗,负面
第五人格超话还有没有协会招人的,负面
这个赛制真的蛮无语，这么多年好像还没出现连续打6个小时打两个bo5的第五人格还能赢的战队，我甚至想如果更改一下赛制我们也能赢，今天这个cdld打得真的非常难看，头一次看总决赛给我看恶心,负面
Mrc战队超话恭喜MRC获得第五人格2024秋季赛总冠军！恭喜MRC监管者选手程巍阳获得第五人格2024秋季赛总决赛FMVP！！！,正面
啊啊啊啊啊啊恭喜xc程巍阳！！！@小程吖限定至臻版MRC冲鸭！@MRC电子竞技俱乐部MRC第五人格2024IVL秋季赛总决赛冠军！,正面
恭喜mrc夺冠！！！！！！！！#第五人格##2024ivl秋季赛总决赛#Mrc战队超话,正面
我们就是奇迹！恭喜@MRC电子竞技俱乐部成为第五人格2024IVL秋季赛总决赛冠军！#MRC冠军#桂冠之席，传奇之巅。胜利的光芒终于迎来奇迹的颜色！再次恭喜MRC战队翻越崇山，成就非凡，夺得2024IVL秋季赛总决赛冠军,正面
作为路人看第五人格的比赛，今天夺冠的战队五年第一冠，还是之前主教练上场的战队，真的太坎坷了吧？！但是，恭喜！让我想起了以前追ag的时候，每一次每一次都希望他们能再证明自己，能再拿一次冠军，但这第二个冠军实在等了太久太久，在去年元旦前一天，只是后面的春季赛总决赛打得太让我失望，我也就退坑了。但是，电竞这种东西真是不管哪个板块永远都这么让人热血啊！恭喜mrc！,正面
狼队第五人格超话今天溺爱不了一点，这是我看的最难看的一场总决赛，不是输不起，但是你们打得也太恶心人了，没有看到你们的实力，你们状态真的很不稳定，今天确实技不如人，狼人你们纯菜，人家实力摆在那里，强者才能捧起那座冠军奖杯，还以为之前有过教训了今天会打的好一些，没想到还是跟上次一样被对面压着打，非要靠监管去争分吗？最后我想说真的很心疼宠爱和现场的的粉丝，应援很棒辛苦了,正面
Mrc战队超话被你们两个装到了，但是我怎么看怎么都觉得你们两个小可爱,中性
卧槽小程怎么那么好公,正面
狼队第五人格超话O电竞选手评分我对#Wolves_487#的评分：#Wolves对战MRC#深渊加油,正面
#MRC获胜#真是好开心的一天,中性
一直觉得ivl的奖金实在是给的太少了，选手为爱发电,正面
积极第五人格超话呦，还没过年呢就开始包饺子啦？给我瞅瞅啥馅儿的？皮皮虾馅儿的啊，这馅儿不错，尊贵！秋季赛才刚打完几小时，你gg队员二轮游才刚过48小时，有些人，我知道你很急但你先别急你还提前把深渊的饺子也包上了“就算深渊打不好，后面还有那么多赛季，积分有什么等不起的呢”，你倒是等得起，5年后才上高中嘛，皮皮虾20岁也有足够的时间挥霍，我等不起啊！“平等的爱每个人”那我问你，你知不知道主屠多大呀？你说这话的时候，有想到他今年25岁了吗？你好伟大，你好善良，你好会慨他人之慷，你发个小作文收获几个评论把自己感动的稀里哗啦，我差点以为自己在看琼瑶剧呢。你在被自己有“团魂”矫情地感动的不要不要的时候，你“团魂”里的主屠四杀了脸色沉重，领奖时看着快要哭了，到现在失踪没有音信，我们不知道他怎么样了，担心他内耗自己，担心他太难过。他夏季赛夺冠说感觉自己熬过这个坎了，对未来充满期待；挂件被偷他说再给安打一个，拖完常规赛航母，屠夫数据第一，但季后赛前排位状态不好着急，压力自己说自己菜，焦虑得直接下播。而此时，你亲爱的“团魂们”在嘻嘻哈哈四排打低阶单子被花式四杀。枯草在自嘲五强队长，皮皮虾在开心地跨年唱歌，屏幕外有个人没有参加任何活动，独自一人坐上回家的飞机。你看着这样的队伍，你不在乎，你轻飘飘一句“成都gg最强的时候，就是我们在一起的时候。”把别人的痛苦献祭给你的团魂。那我告诉你，“成都gg最强的时候，是我们都想夺冠的时候。”,正面
程巍阳离开ysir的伞发现外面下的是金雨,负面
xc很高冷,中性
xawm和cwy有啥关系吗大姐姐们咋滴你们冠军也是被阳阳偷走了,正面
嗯？？？？余情说xc高冷？,负面
好痛苦好痛苦我跟前妻姐分手被心选哥怒骂都没有我看这一把比赛这么难受，自从大布丁手伤休赛我慢慢淡出ivl以后好久好久都没有这种心脏一抽一抽疼的感觉了，为什么这么对我，为什么啊，五年了，我从大学就在宿舍边哭边为你们祈求，现在我上班都第三年了，我还在跪床上嚎啕大哭，放过我吧，原来真的有人重逢第一眼就能让你沉沦痛苦一生,正面
你们知道么，这把是狼队宠爱世一娅在ivl的绝唱。再也不会有这个强度的歌剧出现在比赛上了,正面
看不懂IVL的比赛,正面
【正在进行】2024IVL秋季赛成都WolvesvsMRC本场比赛首发名单：@狼队电竞第五人格分部Wolves_ChoAiWolves_XMXWolves_JellyWolves_487Wolves_Dking@MRC电子竞技俱乐部MRC_XCMRC_XiaoDMRC_NanakoMRC_KuangKMRC_HuaC#Wolves对战MRC##2024IVL秋季赛总决赛##2024IVL秋季赛#第五人格赛事超话,正面
【正在进行】2024IVL秋季赛成都WolvesvsMRC本场比赛首发名单：@狼队电竞第五人格分部Wolves_ChoAiWolves_XMXWolves_JellyWolves_487Wolves_Dking@MRC电子竞技俱乐部MRC_XCMRC_XiaoDMRC_NanakoMRC_KuangKMRC_HuaC#Wolves对战MRC##2024IVL秋季赛总决赛##2024IVL秋季赛#第五人格赛事超话,正面
【IVL】捞妹是这样的没进决赛的为主队痛哭流涕进了的为主队紧张到吃不下饭在每年的第一天总是无法一帆风顺的过下去求放过,负面
朱雀第五人格超话眼睛要尿尿了一直觉得搞竞，实力第一，其他都不重要的。可能是ivl太小了，小到只能容下不到一百人的电竞梦想。每个人都在挣扎和努力，我愿意相信比赛于他们而言只是工作，但也希望他们能获得工作之外的感情和荣誉。dx昨天打的并不好，压力也很大。反而是xc可能是因为他们已经没有什么可失去了，反而没有以前畏手畏脚。现在的xc有点像当年的dx，永远是亚军，从来拿不到冠军。xc似乎更差一些，作为初代屠夫，四年了时候ivs一个冠军，希望他们能得偿所愿吧。#新年祝福#,正面
我还是劝你们玩第五人格吧，曾经有个教育家做了一个实验，把中国孩子和美国孩子从楼上扔下去，中国孩子使用闪现落地刀，直接把美国孩子两刀带走。从小培养玩第五人格的意识，比任何教育都重要，这就是玩第五人格的好处。,正面
我在《第五人格》，快来和我一起玩吧！,正面
#杨幂梗当然要当本人面玩#我还是劝你们玩第五人格吧，曾经有个教育家做了一个实验，把中国孩子和美国孩子从楼上扔下去，中国孩子使用闪现落地刀，直接把美国孩子两刀带走。从小培养玩第五人格的意识，比任何教育都重要，这就是玩第五人格的好处。,正面
第五人格陪玩超话来点人多高活跃的团，要业务范围广（不局限于游戏），本人喜欢点娱乐陪，段位牌子都无所谓，体验好会当固板，明天起床了来看,正面
第五人格医生超话#医见倾心元旦快乐##医见倾心元旦快乐#Day9,正面
第五人格皮皮虾超话到家了，妈妈买的吃的,负面
第五人格超话喜欢在联合只修机的能不能看看你椅子上的队友捏离你那么近卻好像又那么远你没上过挂满状态我想不通有什么理由你不来救人捏甚至沒監管守尸,负面
好崩溃一打开手机全是ivl我要死了我要退网,负面
再后来我就去给眼镜换镜框，打车过去路过他之前一直吃的那家面馆，他说他可以过去吃我就说那行呗你去吃我去换眼镜。结果路过一下直接走了然后就没法吃了，他就陪我去换眼镜换眼镜的过程非常流畅换完之后就呆在原地，因为我说我要回家吃晚饭，他就问我是跟他走还是我直接回家我就说我都可以其实他就说他也都可以。后来他纠结了一下说去吃那个面，我就说可以啊，然后就去吃面。吃面的时候已经四点多了就他在旁边吃面我在看ivl（静音）。。。。。,负面
Mrc战队超话超绝敏感肌这也咔那也咔别告诉我其实是rw是打算继续对mrc不管不顾所以才捂嘴哈??,负面
我们就是奇迹！恭喜@MRC电子竞技俱乐部成为第五人格2024IVL秋季赛总决赛冠军！#MRC冠军#桂冠之席，传奇之巅。胜利的光芒终于迎来奇迹的颜色！再次恭喜MRC战队翻越崇山，成就非凡，夺得2024IVL秋季赛总决赛冠军！,正面
狼队第五人格超话你们辛苦的爬回总决赛，不是为了给小程刷数据的。,负面
狼队第五人格超话特别美好的一次线下，见到了狼崽们，大家都特别可爱特别真诚！胜败乃兵家常事，感谢你们的努力让我四天都见到了你们！深渊加油！四小爱羽都辛苦了！#成都狼队IVL秋季赛总决赛加油#,正面
狼队第五人格超话真的很难调理了，这次是最接近冠军的一次，阵容也是顶好的，所以打mrc连着两次操作稀碎你们人队有什么头绪吗？宠爱真的是一个很棒很棒的屠夫，说真的这个赛季给大家很多惊喜，濒死的局也能给你力挽狂澜回来，但是你们人队……我真的服了，这三局打不好意味着已经很难争了，宠爱连掏两把隐士争分，争不到趴桌子上难过的样子真的很让人心疼。之前不都打得挺好的吗，为啥总决赛还是这样，看到椒粉昨天也来支持我们，我就觉得，给他们看到我们现在这样的比赛，真的不想多说什么了。不是一定要赢，但要打出风采，今天这几把比赛你们看看都打成什么样了。总之，深渊见吧，陪着你们抗压的宠爱也不可能愿意次次吹风吧。,正面
"积极第五人格#DOU5对战成都GG##COA6全球总决赛##第五人格COA6#【积极电子竞技俱乐部战报】DOU5vs成都GGBO1下半场我方出场：GG.ppz/GG.kucao/GG.18/GG.ppxia选择地图：湖景村求生者BAN：先知/心理学家/祭司/调酒师监管者BAN：监管者：梦之女巫求生者：入殓师/佣兵/古董商/杂技演。展开全文,积极第五人格#DOU5对战成都GG##COA6全球总决赛##第五人格COA6#【积极电子竞技俱乐部战报】DOU5vs成都GGBO1下半场我方出场：GG.ppz/GG.kucao/GG.18/GG.ppxia选择地图：湖景村求生者BAN：先知/心理学家/祭司/调酒师监管者BAN：监管者：梦之女巫求生者：入殓师/佣兵/古董商/杂技演员。",正面
第五人格赛事超话2024IVL秋季赛-总决赛Gr对战FPX.ZQBO4下半场选图：唐人街比分：1:3Gr阵容：佣兵，入殓，古董商，囚徒ZQ阵容：鹿头#Gr对战FPX.ZQ#,正面
狼队第五人格超话这下终于不保送了有预选赛可以打了，深渊再没有借口不适应版本了吧。人队总决赛丢那么大人，能清醒了不，好好练练深渊拿个好点的成绩吧，别没了保送还当八强哥。你们人队这个状态八强合情合理，你们觉得宠爱不配站到更高的舞台吗？,正面
狼队第五人格超话没被气死这个#狼队总决赛心情#,负面
狼队第五人格超话狼人永远这样，永远不知道“退一步”“及时止损”。bo1宠爱都4抓了，你们选个入殓师屁滚尿流保证跑一个很难吗？心理震慑了赶快止损跑一个不行吗？bo2把祭司换成可以给鸟的先知有个容错很难吗？选的角色都是想个人秀的，根本没想过容错的问题，结果调酒被秒直接寄。bo3也是，能平的局净想着争3跑，我请问呢？想打的激进没毛病，问题是和你们现在的状态匹配吗？总决赛被碾压成这样，你狼人全责。,正面
Mrc战队超话苦尽甘来了我们也是，真好啊看见你们淋金雨,中性
第五人格爱丽丝德罗斯超话燥候演绎之星，能不能00:00就把蓝莓小蛋糕抬上来,负面
对小程fmvp没意见只会说奇人杂不上升都好说互关手下留情。,负面
咋没开录屏联合打了两把调酒一把溜黄衣一把溜艾维都打得蛮好的回上了两瓶酒呵呵早知道开录屏了我们新手只要有一点操作都想发出来给人看,中性
狼队第五人格超话人队你们要一辈子记住0002和0012的耻辱好吗？深渊继续努力好吗？宠爱你是最棒的！,正面
人生怎么能有这么多巧合,正面
Mrc战队超话首先就是恭喜冠军！这个季后赛大家都打的好棒，我也是第一次在mrc的超话发帖，这个赛季大家经历了太多，从赛季开始就好像每周都在出现问题，这个冠军真的太不容易了，xd老师得偿所愿，奈奈扣也打的特别棒！花辞也稳定发挥，另外就是cwy真的真的突破了自己，还记得常规赛状态时神时鬼，到季后赛发挥很稳定，kk和yq也是刚加入没多久！但是也做好了自己该做的，安乐在常规赛也表现出了好的状态，希望大家深渊继续加油！今天是2025年好的开始！另外就是！mrc终于！有钱啦！,正面
阿策ac超话??2024IVL秋决D32025顺利深渊见卢树嘉超帅各种意义的帅@阿策要努力加油,正面
KALLIN（赌徒游戏）????????????????????????????????????.*????????.“你是荆棘上丛生的玫瑰。”O网页链接?˙IVL近期属性图：微博正文??堆砌一些小觉相关：微博正文??放些有用的收集：微博正文??猜你想看：微博正文微博正文微博正文微博正文微博正文??提问箱：O网页链接,正面
#ivl#蹲蹲ivl搭子主队gr没有雷点欢迎友友跟我一起抱团看比赛,正面
狼队第五人格超话#IVL秋季赛总决赛##狼七加油!#非常激动我们小狼7进到了决赛！但是他们也只是刚磨合的一个赛季的新战队，里面有太多的新人和很久没有上过赛场的人了。保底亚军，对于现在的成都狼队来说，已经是一个很好的成绩了。狼队能够在常规赛以第二名的成绩进入季后赛，并且在季后赛取得前两的成绩，我觉得是一个已经想不到的一个结果了。希望狼队在后面的比赛中打出风采加油！发挥出全部，我们狼粉们绝对会很开心，我们只会因为你们打不出来，失误而生气。加油决赛加油，深渊继续加油！！雄关漫道真如铁，而今迈步从头越！以狼之名，许我荣光！L周林温鸭的微博视频,正面
突然想起来去年有个虾觉视频一直拖着没剪视频素材和音频都准备好了就差拼接想剪的欲望和动力因为一些原因越来越少可能未来再也没有机会了就让它烂在那里吧我不会后悔喜欢我喜欢过的事物因为我坚信那一瞬间所有的感情都是真的不管是当事人还是看的人不管属于什么情感但没有什么是一成不变的世界在变人和事物都在变化只要那个时候一切都是真的就足够了不后悔入坑虾觉但是时候说再见了就在新年的第一天吧祝你们两个都要越来越好比赛还是会看的但明天决赛结束进入休赛期后ivl会基本无浓度我说过虾马草八任何一个人在gg一天我就不会离开永远不变我还是那个心安勿梦ontop的团魂姐可因为所有人这段时间的表现未来可能爱会更偏向于心安勿梦一些了如果有改变那我也会改变新年快乐所有积极成员和积极粉丝都要越来越好,正面
??K所以依然踟蹰不前本账号已不参与任何ttkivl蓝圈大批发但唯一红圈O网页链接专栏·路人走过云下会好感莉莉的好朋友们也会好感厉害的联赛机械师玩家对蓝黄汉字战队态度是什么时候打到总决赛什么时候再底牌切溯杂对老mfb还在场上的解说和教练有情怀，但基本无浓度观赛溯＞奇≥椒≥兔抖＞其他，好吧其实谁赢谁输都无所谓，我只是个看比赛的随缘扩关，请走小窗休赛期会有一定浓度的暖暖，单机玩家不参与相关恩怨纠纷，但不想看到任何诋毁暖暖的言论，拜托了,中性
第五人格律师超话问一下大家的看法啊如果律师脸模优化的话你们怎么看啊,正面
第五人格医生超话可爱啊啊啊啊啊,正面
小特的衣柜小特的衣柜溯洄我的点评：小特的皮肤溺爱，但是，求优化。。。,负面
第五人格超话新年快乐呢！！今天和协会的小伙伴又团建啦,正面
第五人格语c超话2,负面
第五人格语c超话1,负面
终于回到酒店躺下了，从现在开始我要看完整的总决赛直播回放，夺冠瞬间，小程直播回放，还有切片老师的每一个新视频，这会是一个漫长且幸福的晚上????,正面
第五人格赛事超话2024IVL秋季赛-总决赛Gr对战FPX.ZQBO3下半场选图：红教堂比分：2:2Gr阵容：使徒ZQ阵容：心理，前锋，舞女，飞行家#Gr对战FPX.ZQ#,正面
第五人格赛事超话2024IVL秋季赛-总决赛Gr对战FPX.ZQBO3上半场选图：红教堂比分：3:1Gr阵容：调酒，火灾，守墓，邮差ZQ阵容：梦之女巫#Gr对战FPX.ZQ#,正面
第五人格赛事超话2024IVL秋季赛-总决赛Gr对战FPX.ZQBO2下半场选图：军工厂比分：3:1Gr阵容：心理，火灾，野人，杂技ZQ阵容：梦之女巫#Gr对战FPX.ZQ#,正面
第五人格赛事超话2024IVL秋季赛-总决赛Gr对战FPX.ZQBO1下半场选图：永眠镇比分：3:1Gr阵容：时空之影ZQ阵容：大副，火灾，木偶，邮差#Gr对战FPX.ZQ#,负面
